-16.8582 49.8883
-389.748 92.825
-102.654 -33.1607
247.425 203.131
-34.0328 -0.588293
25.2025 247.274
23.1488 300.988
508.759 8.76325
385.552 346.44
-9.88689 486.207
110.747 313.798
301.213 168.162
228.732 269.316
225.801 -91.7066
106.284 -20.8304
199.021 247.007
30.3448 -132.23
150.068 64.0167
154.525 353.617
377.995 130.254
-53.6837 84.9656
426.93 201.005
-138.594 373.96
392.035 -484.299
153.427 25.8604
-208.291 26.5674
-17.9272 85.0796
-111.749 509.393
12.1928 242.241
70.5475 80.6231
17.9482 414.988
295.941 10.4057
284.31 -60.926
-0.743836 177.125
150.789 -30.3489
263.253 491.217
-3.37628 183.371
179.292 461.05
138.086 -140.4
-68.3499 382.189
344.114 96.9049
322.222 169.353
266.042 234.127
137.791 28.1183
-184.673 104.707
-160.486 45.7207
292.093 176.726
-54.24 347.351
225.399 81.8093
339.631 176.745
288.779 25.6521
226.296 -54.1136
311.881 473.832
33.9922 108.415
195.895 1.43204
181.795 285.57
223.062 -113.921
403.675 193.943
37.2315 114.362
-41.9047 -192.903
38.4343 499.23
58.4245 342.124
91.5903 338.311
312.628 311.968
27.9806 309.857
-127.043 -129.195
59.7344 12.5051
-68.87 -114.285
32.3248 -60.5836
-73.7846 -23.547
-30.272 126.094
11.4828 282.052
44.7514 173.711
73.3266 -65.4527
232.657 89.851
209.932 34.3897
-144.696 -23.1644
201.894 386.419
276.105 77.7786
-119.823 -205.863
421.016 -263.638
67.8648 -163.371
-35.0235 209.903
127.007 127.928
25.2453 248.262
22.9832 -191.678
233.967 -24.7707
-406.475 -90.1059
-256.792 84.3193
85.8134 19.8736
-103.075 -102.783
3.79551 56.484
328.161 11.8269
39.7357 149.309
204.941 234.3
33.5876 85.6594
236.341 533.069
-83.5917 115.412
16.6321 182.033
168.613 -144.929
-135.55 440.06
420.039 77.2404
355.357 -276.216
187.148 69.5927
168.948 83.2436
139.939 29.1167
89.3112 -37.4913
65.1704 264.679
84.6306 425.059
-51.1235 -58.8626
126.153 -205.969
-8.0095 91.942
-37.1852 252.849
147.903 273.826
-272.227 306.858
352.915 99.6484
-317.672 138.721
160.347 191.52
229.434 106.673
235.709 290.594
52.772 22.9999
337.415 158.105
54.1776 53.7675
35.7975 -8.01782
141.229 40.0612
257.534 294.967
168.493 595.013
66.5271 -31.5753
44.6468 16.4382
-35.0719 321.27
249.447 156.314
-143.24 34.8671
317.673 10.6989
199.686 73.2777
250.123 137.091
-190.557 -33.0967
169.368 417.983
118.031 -139.344
220.779 -89.3539
254.08 4.82962
-225.476 -6.9597
51.8077 339.286
-4.98961 -73.5959
-249.475 -132.719
-25.4716 -147.815
8.58798 382.327
88.6587 -63.9487
223.06 197.815
148.352 152.565
-132.135 154.094
240.286 235.475
352.438 93.6036
466.574 -134.818
265.873 295.865
-14.1529 208.416
70.1545 -9.20174
20.4125 -139.138
117.583 -19.0368
-21.6539 -36.5815
54.8847 -100.409
-141.005 109.906
57.283 205.72
153.204 361.862
148.91 -135.944
-88.8667 13.408
-122.842 -52.743
-148.574 -385.221
-147.055 44.908
12.1797 332.103
128.585 382.211
83.1642 149.667
-69.3834 310.624
-133.183 161.015
228.895 238.703
208.648 36.3012
358.902 282.604
115.007 257.505
129.598 150.638
359.82 -35.474
281.214 146.524
223.419 -6.08958
110.997 99.0245
396.027 256.589
279.818 -45.7004
111.764 266.918
245.784 354.82
521.492 417.047
201.219 -13.5741
133.626 98.1519
-86.5683 -106.022
22.9829 64.3725
-200.041 262.234
110.133 352.611
90.8821 1.50392
-104.578 117.416
-209.689 406.884
-65.3625 146.514
14.1971 97.4821
119.222 66.9981
350.334 150.185
-95.7667 -5.92034
290.422 283.262
-200.909 -77.1359
8.67154 3.35352
244.506 142.682
-289.116 84.1835
263.246 193.75
30.4087 -144.517
-114.484 309.005
211.049 237.781
3.34601 -78.3293
247.897 335.658
-64.7583 194.557
124.222 111.528
389.733 157.857
424.141 37.9247
439.988 110
235.842 18.984
322.991 87.6269
-127.207 -21.462
-259.644 49.2515
-199.628 114.361
248.951 273.301
224.309 -215.166
37.4001 -119.69
-79.1337 -201.284
275.703 194.005
243.73 24.5556
203.597 -26.6321
-14.9099 149.229
-43.5007 126.279
206.228 223.833
276.176 141.899
-59.5809 230.121
175.052 163.402
-60.6215 -109.753
224.245 -52.4514
81.5996 213.816
214.834 217.636
98.4058 344.186
313.762 152.454
-490.043 250.053
73.8873 579.55
189.832 69.9088
-145.325 376.655
-51.369 -339.074
49.4346 93.3479
-161.188 43.7546
106.933 11.0175
482.82 48.6783
15.8813 223.199
-103.719 224.209
3.75561 -150.542
187.315 203.413
199.374 -121.344
283.929 265.618
-83.1632 -4.79017
17.2767 -4.41867
14.9381 36.8549
67.5208 211.709
260.678 -190.487
349.862 130.253
44.5068 -43.7229
72.8924 282.547
275.408 317.37
-310.821 -122.273
-192.477 -203.41
76.5977 209.292
-329.814 208.757
-133.169 164.503
-326.586 493.608
263.183 191.443
463.775 222.308
-1.00905 230.877
217.68 169.705
290.87 71.0706
127.709 209.087
148.982 -78.419
424.175 -205.508
-48.1518 -18.4185
463.138 -95.3858
287.138 16.3937
159.178 290.284
-12.4271 -38.8713
167.67 -129.604
-40.554 339.851
-278.838 34.6604
0.11269 -281.593
143.738 103.313
391.686 -31.1042
-119.563 200.237
133.647 -166.569
-48.8641 114.682
103.077 25.3524
-238.15 276.673
199.502 208.09
41.131 -96.4611
-4.33246 -275.931
-376.652 -62.5737
-63.9715 100.643
557.697 112.872
-194.806 85.368
-134.113 182.552
-158.052 -153.391
341.976 22.4105
156.309 -102.607
117.995 -171.384
158.1 102.706
136.786 236.119
236.827 157.454
-7.59219 -170.709
259.484 100.507
45.7227 323.916
297.075 55.3826
-64.5984 245.458
226.053 128.94
307.777 -8.91724
118.388 402.236
-30.8753 -35.9973
227.701 64.4865
118.13 42.9187
39.4533 -30.7213
78.3821 -31.0451
-233.997 158.403
77.6283 97.8431
-24.8099 353.114
405.057 39.7336
-159.81 76.5867
283.786 54.5326
313.04 -77.8061
365.414 32.4598
227.043 -31.6086
-17.351 31.5959
-240.998 535.551
223.03 255.743
-29.4091 284.503
-162.888 224.941
63.9731 42.4446
181.096 -35.8649
38.4616 266.703
275.401 495.517
223.773 121.456
21.4491 101.893
270.327 100.573
181.047 64.2564
333.219 195.442
80.143 130.831
86.8437 518.841
233.11 -118.786
-0.557833 -269.613
22.2316 -54.4508
53.4681 -120.938
395.571 316.632
118.316 -81.0328
73.1398 128.334
121.021 27.9409
-27.6655 25.9777
203.819 264.662
201.851 -24.2326
364.764 162.808
349.303 31.358
213.46 431.373
-135.032 135.365
16.3334 -342.793
361.042 112.336
112.758 131.478
231.018 -140.316
129.219 286.765
337.034 318.342
176.65 -40.5817
544.479 27.4271
17.1106 33.1329
99.1031 479.898
71.5345 254.313
152.44 196.132
124.179 -186.784
191.573 278.092
208.792 -277.08
-24.3734 201.507
-113.06 86.9982
-72.5437 163.129
110.775 169.633
-28.4564 359.589
11.9125 -16.4778
-57.9743 41.9056
-17.2822 -33.4188
95.0782 157.846
-259.252 242.518
304.477 160.199
47.0265 235.078
250.073 -26.7316
120.014 162.371
7.99996 -20.2336
413.31 168.329
241.767 127.93
104.558 361.611
239.689 -5.80323
118.427 -67.8786
401.793 -43.8543
-113.391 331.552
-146.714 238.498
21.5793 381.622
-157.734 100.343
-89.6986 -77.3148
-140.789 292.791
220.353 -146.84
122.468 -285.491
368.202 135.407
77.4823 72.896
323.602 126.603
361.355 443.357
-117.045 58.407
13.2943 480.282
87.5943 485.032
167.838 116.623
209.225 -267.393
201.939 45.5806
56.7985 56.2364
17.8071 181.766
141.495 363.624
306.628 307.126
161.304 -137.993
-88.2155 57.708
-14.1334 19.0735
-25.7764 332.806
-16.3295 171.63
-79.222 376.111
81.6163 103.914
177.88 116.998
147.256 284.47
-72.9578 103.142
-83.6183 67.8855
220.289 -164.725
263.806 -169.291
-255.542 428.039
203.108 103.415
27.6707 121.367
47.578 243.962
600.197 47.7273
-119.061 331.426
129.75 208.335
-42.296 282.041
-110.642 -179.938
191.512 58.0671
228.572 228.079
82.3277 -223.814
61.758 168.732
199.55 -273.883
271.31 -218.907
337.414 109.978
-57.9041 36.1107
-138.911 -59.0537
179.141 -10.3913
146.666 95.9476
-206.447 -327.671
51.9911 144.047
376.565 389.449
56.9116 398.667
-41.3712 353.102
83.8481 13.3097
-35.7576 165.015
78.2293 -119.182
112.076 13.7877
235.705 -14.4429
64.525 37.8912
177.578 87.1033
-60.6675 -224.38
435.871 321.415
25.0923 -158.738
115.003 -147.28
366.516 152.988
-170.311 8.98111
118.417 -20.5625
387.701 25.1837
113.72 387.861
154.514 -1.10446
145.333 133.103
55.2914 282.317
138.637 -284.193
271.187 191.011
-56.352 49.5619
415.713 -224.46
134.988 -17.0496
129.573 248.624
133.263 329.756
81.3722 -2.35477
222.307 343.897
67.1902 181.733
349.889 333.937
141.358 149.081
14.3574 -139.292
14.6058 -8.26702
-76.41 14.1996
443.36 196.173
-145.164 -25.8354
179.767 49.9627
78.9848 174.099
-133.402 199.472
32.645 -27.7092
242.673 198.351
91.7381 338.742
126.279 138.476
79.1043 -20.6118
-14.6634 -431.942
-262.465 -63.5999
205.267 104.278
316.346 140.852
-240.722 339.543
-376.532 92.1754
-162.458 92.8892
239.836 134.6
-131 27.8588
270.967 94.0376
290.609 -86.9718
161.224 308.949
-15.6846 181.275
385.333 266.616
79.3266 133.886
0.558037 129.335
225.342 157.076
61.1227 -117.391
152.233 77.1683
423.016 30.5534
29.2161 64.7929
-312.529 123.966
144.172 -197.252
53.9592 424.887
-66.053 -14.6322
-95.3571 17.7121
-59.1187 259.18
206.887 359.743
66.9137 124.941
8.16194 188.306
128.387 16.3862
-35.5681 224.72
-48.3603 105.059
185.005 48.2434
46.9532 -36.5343
-134.006 111.938
90.3653 249.041
258.297 -9.57323
-11.2382 147.863
126.352 109.021
-23.2767 -322.64
68.4687 -75.8112
317.386 25.7788
119.386 -249.868
178.846 78.068
-10.6946 80.117
260.401 195.71
106.699 186.674
-60.6148 135.878
286.178 233.59
162.607 288.54
180.897 -77.5706
202.426 116.775
174.131 3.84934
49.4398 249.435
316.825 -188.49
0.782767 162.109
-90.9577 117.885
71.3273 358.49
103.573 57.0247
281.271 421.137
103.46 395.105
218.34 173.335
248.917 365.94
105.624 -0.795615
-397.726 215.975
82.6654 283.07
452.17 12.7307
135.655 -45.1439
-98.0145 -36.3403
-0.209356 47.4559
77.6644 -67.3636
-211.698 248.434
127.27 -26.175
232.909 138.398
-58.1462 153.793
-130.086 161.13
202.419 213.104
80.9279 545.996
166.83 -88.3848
203.533 -67.2822
-98.0705 124.157
324.239 175.719
-20.1995 187.925
127.136 79.5022
153.199 -19.2986
209.106 -48.1461
573.514 -96.5122
-81.8007 38.8111
220.267 -18.3414
-199.09 123.729
-250.768 -172.938
-67.0464 101.124
-362.247 75.7526
167.122 19.1657
154.11 -42.2807
30.4131 291.122
132.986 74.0072
334.144 -134.505
360.148 43.6002
169.418 134.382
527.753 211.481
33.6098 138.955
97.47 210.928
391.793 96.3588
-24.0711 -89.8293
50.3208 -165.966
349.751 70.3604
226.737 -112.386
110.732 113.874
413.332 166.399
-11.5526 377.104
356.628 142.499
164.938 215.08
-127.135 271.839
100.304 42.0483
12.3237 214.862
30.2884 80.3767
148.938 232.7
10.8918 15.8827
227.719 -140.421
315.673 395.388
62.782 228.364
140.645 -53.5459
149.299 44.0267
-36.6488 479.862
-79.0759 147.461
278.541 388.705
409.128 -79.6596
-61.3874 326.888
230.306 577.211
275.023 91.6419
18.6724 515.437
262.943 -143.675
346.173 82.5917
-38.1253 -192.065
-369.599 45.5748
169.733 188.337
161.858 -225.344
185.37 369.704
12.3223 166.397
323.756 164.791
-94.6116 -88.1381
163.781 369.087
399.379 -320.012
76.1361 -330.337
19.1058 -215.757
259.371 -142.319
164.031 151.058
187.792 418.847
24.2946 96.3646
-168.693 -132.482
331.073 39.6739
287.206 60.5471
230.752 69.3001
399.383 239.029
207.374 57.3086
309.49 -162.72
-96.7148 13.2409
-89.1688 210.392
-114.032 194.989
216.561 -183.679
82.0242 71.6999
102.51 -362.372
-15.7982 369.876
393.608 5.69468
62.3657 86.7753
132.99 -19.0064
-56.9893 6.46876
412.624 370.097
-21.3322 -62.2866
232.435 -8.69113
94.067 220.382
-256.169 321.709
-108.764 122.633
-115.831 157.393
-25.6294 113.913
84.8853 252.012
-36.0277 254.736
130.73 514.741
191.652 125.486
-53.9196 362.339
359.36 143.073
123.177 29.7906
3.01636 289.685
164.748 268.643
175.178 52.2218
248.946 183.976
350.05 244.037
86.0084 -67.7804
163.041 23.7388
147.79 269.542
-32.1473 311.216
264.142 109.069
35.3235 46.1327
-23.0893 55.8872
124.443 19.2498
129.357 118.858
55.0137 315.405
-19.1314 22.0911
150.954 -111.097
135.106 -63.3651
244.529 419.231
100.776 158.577
36.6168 112.633
-84.8914 108.97
416.764 -151.016
272.241 52.373
8.47446 89.0823
227.705 59.8583
178.426 118.732
53.7803 -59.7429
-109.01 131.946
26.2212 -225.148
-124.663 199.569
192.196 125.295
421.155 -47.471
12.4507 -149.343
374.074 141.532
134.768 -168.31
167.398 98.3933
37.1611 -36.4128
-183.646 301.91
6.80557 241.003
384.885 174.838
393.311 -147.146
462.95 120.339
-91.9393 180.067
-206.705 202.786
214.573 144.493
42.0525 46.0896
178.76 133.449
146.229 -347.15
487.846 -272.844
-9.74684 152.061
256.935 189.295
-109.09 14.9083
-121.776 322.291
84.0324 -392.765
-243.872 356.904
-72.7976 -93.6391
232.979 -140.731
79.9566 105.678
189.341 -110.193
212.517 7.89817
227.953 103.758
-5.45411 -31.7093
-17.5046 156.499
89.9485 121.451
54.8968 350.17
-10.8199 123.961
87.4762 -59.5165
545.09 361.107
234.104 329.606
248.556 196.18
20.1721 74.098
84.0109 336.789
5.85359 173.851
-8.28087 150.15
447.759 -105.399
-179.87 193.522
-5.98342 211.054
204.658 279.328
-112.788 346.543
-145.995 67.8809
117.706 24.3644
371.467 92.1405
-42.1614 151.197
189.567 309.464
301.104 238.48
190.47 157.117
85.8527 -167.484
173.466 91.2402
-21.502 315.302
19.432 215.642
27.554 111.253
300.167 -67.6679
-111.263 -81.5678
231.07 -121.306
101.932 -24.0104
189.334 -81.7984
149.962 202.182
-64.721 115.669
42.3577 -186.838
6.60959 -53.6482
251.484 89.2856
62.73 309.077
143.083 203.89
104.933 285.346
70.0084 -190.065
276.047 13.8679
336.972 -188.233
-197.955 150.067
187.411 225.75
39.5807 -54.2625
40.4287 267.24
-39.7028 165.96
-67.55 156.965
396.392 112.746
131.463 120.902
-71.5306 99.4119
-193.054 122.192
-44.6943 233.519
-69.5005 -16.6753
114.211 44.7085
187.871 146.504
24.5793 71.1496
281.398 106.623
-72.6962 -180.619
206.203 121.722
149.768 128.907
235.416 123.015
190.096 307.609
51.99 88.1941
306.247 225.382
220.291 221.797
495.441 -207.205
354.848 -30.7161
-175.2 244.951
190.943 173.567
120.928 235.363
145.555 267.69
58.9747 345.445
26.6382 11.7345
334.444 -108.441
-258.833 -22.6901
-72.5651 276.255
220.985 -88.1124
-44.517 260.33
9.58808 171.624
311.585 220.057
-210.347 143.232
-119.344 -31.7979
319.693 73.5584
-221.802 -159.599
160.317 112.876
198.71 -87.0906
395.053 318.124
-1.06534 110.555
-157.725 47.2747
257.45 137.699
-40.1939 223.41
129.98 143.549
326.701 165.113
263.543 184.953
315.605 68.521
66.2702 -48.6524
257.42 -71.3441
-267.031 149.004
-228.989 -84.859
470.388 523.119
155.924 78.7813
273.064 -347.976
134.693 -262.335
-192.357 256.319
111.94 -156.646
2.1125 330.838
227.092 -246.441
-48.0973 151.694
-280.667 108.1
32.3609 -2.17906
14.4451 -210.737
304.565 -23.1723
50.1355 32.009
-43.4359 -55.0957
-90.0971 55.0464
215.32 -245.21
431.388 -28.2633
152.335 33.0574
105.415 6.92358
-38.9251 14.9879
56.7051 72.9881
458.308 239.427
11.8131 -220.792
98.8436 104.169
249.29 429.206
19.236 40.8978
116.09 290.603
446.464 568.068
152.75 471.405
140.522 975.207
125.504 521.074
438.015 571.972
263.108 559.219
530.105 689.067
100.441 822.238
126.932 756.701
-36.4096 652.511
-34.4146 850.472
260.592 656.682
308.235 953.465
212.024 703.708
224.523 255.408
-87.9112 824.524
114.662 642.046
-12.6722 662.359
490.875 841.3
121.509 894.199
529.393 899.789
42.0206 433.157
266.755 615.105
149.131 890.232
498.392 688.091
137.993 604.69
188.91 922.343
254.842 430.34
-45.9473 804.462
77.0979 650.116
325.815 726.301
98.3078 531.009
271.656 714.965
127.374 771.398
145.245 710.185
485.686 688.915
81.8013 684.152
266.766 783.367
276.535 679.926
222.841 636.536
159.509 526.8
320.716 681.875
177.869 546.79
-11.1082 601.33
207.085 495.24
296.915 734.288
144.347 879.277
-141.23 398.537
448.056 143.995
100.932 842.705
116.201 438.414
249.996 706.303
178.536 677.074
300.571 553.332
272.054 766.266
145.781 986.907
503.272 868.78
272.712 671.141
384.155 743.331
123.975 1174.52
130.779 420.916
451.198 842.624
214.924 972.971
131.32 702.74
194.135 494.754
168.008 958.816
442.886 776.174
318.123 449.558
778.781 545.684
387.007 584.995
209.169 592.046
177.524 369.091
45.6717 957.342
303.605 481.657
35.6711 784.482
337.328 136.108
268.471 779.783
65.4174 729.213
364.841 495.217
138.529 641.036
234.657 683.283
10.6672 588.191
403.51 715.957
97.6173 826.575
196.715 894.115
238.826 819.522
335.177 308.045
120.1 823.525
112.538 635.988
142.458 798.185
223.186 769.704
92.6554 327.851
420.992 755.102
95.1795 772.817
277.732 680.598
415.842 828.316
412.68 722.724
92.0987 310.086
203.405 735.743
277.693 400.548
300.07 888.564
139.044 503.014
8.87133 448.837
102.844 528.348
-18.264 854.657
-124.122 792.756
-230.82 545.213
120.848 868.289
481.75 615.04
185.347 577.036
295.508 754.983
180.886 759.752
193.818 848.657
130.238 712.61
352.587 761.636
406.515 436.622
296.133 862.94
-303.853 881.98
213.346 481.777
278.91 421.309
441.183 766.533
144.61 732.166
-172.975 634.144
267.087 678.788
191.694 621.855
-18.0919 917.579
111.49 899.506
420.962 674.334
212.265 963.68
256.601 909.551
259.538 496.803
-21.7059 584.435
335.259 604.812
17.1797 619.467
339.45 593.029
87.3158 544.104
275.132 572.795
75.9609 709.811
18.6062 737.368
284.027 656.064
276.704 477.099
257.171 937.165
36.7494 566.853
394.603 556.634
630.401 914.051
248.084 625.842
287.758 927.558
354.048 497.326
5.95182 656.473
199.986 288.723
199.345 734.607
214.222 629.636
296.154 778.264
214.51 877.57
405.731 745.146
324.827 839.842
-218.46 557.157
218.588 805.816
-146.13 697.475
187.292 384.045
319.053 746.093
77.3163 968.083
174.179 780.422
261.442 844.164
309.232 1099.55
353.447 539.043
318.233 463.866
348.878 963.743
451.331 532.753
512.058 238.803
284.691 508.62
491.574 729.974
287.103 914.967
261.428 897.614
197.631 611.084
251.271 576.562
207.015 906.274
267.643 902.432
11.7916 294.211
297.185 679.288
8.49635 1049.69
76.9221 873.749
816.263 617.597
261.881 430.43
-88.8449 973.615
93.9076 590.599
145.69 752.917
155.278 749.282
35.3326 744.921
82.1703 705.897
292.833 646.512
221.498 546.116
252.751 410.587
515.126 563.974
206.751 370.549
117.646 512.438
260.071 668.076
26.1943 782.967
127.479 620.873
360.746 757.708
-37.6423 266.747
10.0403 675.304
255.371 435.542
353.839 945.202
385.133 945.766
292.402 785.008
286.376 607.77
125.341 590.743
178.299 370.956
376.461 764.404
76.3869 357.742
18.6396 983.057
295.436 454.437
340.116 831.089
421.947 824.52
80.2994 803.611
80.3344 645.017
-133.848 661.521
379.296 577.832
55.0164 688.723
370.288 644.023
234.764 647.299
-205.064 930.154
154.987 466.04
284.218 819.639
8.46595 455.955
232.678 719.944
-80.6978 601.749
148.36 953.13
728.906 779.073
-34.8084 812.511
248.874 663.294
83.841 919.355
212.161 521.891
179.626 513.557
266.157 974.089
162.751 812.764
167.262 764.043
589.437 554.831
-32.413 735.615
-34.0074 974.767
-5.46683 536.006
67.6907 688.734
-11.1705 871.715
-289.92 788.275
357.702 426.034
326.696 952.502
230.992 786.378
578.209 569.921
386.714 868.996
236.199 545.447
97.1223 630.39
-43.4206 536.135
70.1951 469.572
345.125 382.887
337.066 357.403
89.2762 743.957
364.723 978.291
215.073 637.68
271.103 812.476
218.568 724.208
84.2934 426.173
408.827 702.973
321.489 411.496
316.121 655.6
182.296 818.823
108.293 638.276
73.2458 619.898
448.362 696.116
172.517 552.264
219.524 529.924
335.653 728.82
485.366 903.898
343.343 523.954
333.983 855.84
-73.2323 517.781
220.433 770.464
426.197 741.04
50.3505 894.435
344.537 698.654
101.183 437.326
470.753 820.286
266.936 751.885
103.603 739.764
-87.8435 715.356
387.462 707.505
419.877 615.228
85.7243 819.376
281.538 823.865
96.7692 817.5
-16.9092 576.64
137.803 587.072
-144.676 1108.88
96.111 741.774
268.407 581.418
43.9944 513.204
122.432 664.501
-275.998 726.108
416.405 622.196
382.664 952.814
-41.2252 508.374
492.566 711.834
363.643 720.846
70.6906 604.556
281.207 612.199
240.52 1055.23
154.258 654.589
-193.9 719.998
379.332 753.281
-61.8095 748.022
350.958 503.228
384.451 563.868
147.702 841.652
78.2984 830.955
388.731 747.56
-213.173 538.431
102.384 958.95
120.205 669.74
416.542 799.278
504.454 482.759
298.216 611.437
689.404 832.801
156.006 567.163
225.684 687.986
99.6418 874.192
214.694 502.83
38.4536 845.402
-8.25487 724.33
-141.992 724.502
576.455 576.855
140.546 703.288
-141.225 828.998
203.766 680.066
105.72 820.703
111.137 940.008
186.963 556.932
135.753 599.268
416.116 391.039
8.76992 892.089
121.744 864.782
333.096 594.895
308.869 1051.32
28.1379 583.117
127.226 901.127
427.042 722.621
420.154 613.976
175.382 577.186
35.9865 881.117
144.13 792.568
131.603 615.13
147.604 345.526
366.231 615.801
238.479 783.625
208.568 522.973
-134.768 273.253
105.543 617.643
180.348 726.473
289.626 805.854
376.691 881.997
471.209 566.055
142.369 737.529
322.214 644.271
375.593 723.5
37.889 798.206
241.128 333.447
230.936 690.654
469.42 537.328
369.602 488.16
211.987 446.842
431.298 545.442
176.977 322.671
384.841 934.774
461.454 804.849
116.405 585.141
326.081 475.709
72.8476 353.852
199.795 729.637
318.696 402.479
328.546 593.678
258.382 636.051
191.177 549.699
388.652 545.649
211.893 754.274
237.273 703.957
122.91 426.66
229.766 722.579
56.778 519.087
417.76 690.107
267.304 530.003
-114.588 819.166
56.8573 915.925
477.856 928.781
476.303 648.894
311.576 810.658
110.287 573.878
355.634 472.328
333.295 870.334
-178.182 630.707
167.036 646.294
332.229 762.078
2.75482 964.482
289.095 814.328
-221.275 832.648
-53.7196 515.168
-92.848 354.476
87.5754 702.197
391.067 721.505
424.172 710.943
142.581 813.308
653.112 697.64
108.377 755.747
377.955 833.998
374.124 765.698
-59.4758 458.816
276.865 1038.79
258.892 766.657
-84.4719 566.904
65.398 896.536
292.093 1095.18
338.72 1158.41
-107.668 788.455
271.238 719.494
-129.284 765.976
145.613 707.982
481.402 719.611
87.1508 607.922
388.571 946.987
246.748 870.282
154.006 667.872
198.568 624.572
211.42 969.904
35.988 1114.54
389.114 449.499
111.328 318.155
331.538 954.777
362.525 920.726
161.666 544.026
171.385 736.851
215.693 657.874
112.073 723.911
350.256 550.361
403.242 911.643
75.5992 817.72
231.393 386.43
381.024 719.492
-211.253 621.431
541.022 789.694
296.62 687.68
170.81 771.683
127.016 867.557
314.42 790.806
-180.79 929.499
11.7031 342.86
-277.788 909.657
412.475 804.748
189.393 893.308
463.552 833.619
42.4661 880.001
-82.7152 581.551
388.633 852.435
238.633 446.436
206.203 303.174
465.344 771.312
167.036 1376.14
159.536 338.723
-340.797 549.82
434.906 610.383
433.915 778.994
51.4107 976.649
171.144 488.524
186.515 912.134
-23.8965 637.095
87.5094 1233.72
38.112 777.91
115.51 795.931
18.1944 657.714
98.1153 608.569
41.8121 544.07
158.193 685.482
-54.3151 870.266
246.471 808.871
176.405 528.523
223.714 543.041
174.789 952.581
13.7214 997.391
279.309 724.053
469.95 873.966
259.589 766.758
161.506 901.969
151.09 871.846
501.812 984.002
461.793 520.23
344.848 958.118
372.339 712.601
312.315 534.897
231.877 626.266
257.26 828.173
229.213 654.938
285.671 716.703
18.5887 656.67
53.6182 1047.47
138.682 694.121
150.639 465.084
277.587 580.739
310.71 561.139
470.679 828.811
29.8017 394.61
317.986 782.366
436.364 1020.97
244.897 586.057
285.382 526.174
295.16 832.015
213.106 901.389
64.3376 485.023
133.916 742.23
344.565 577.763
365.29 1145.13
338.771 517.284
-338.327 801.664
421.137 654.044
412.355 486.504
361.34 741.086
113.486 674.515
203.991 780.407
136.15 656.608
280.74 536.261
319.343 438.79
7.55052 541.062
645.894 923.444
360.134 972.663
244.762 742.977
-105.522 750.689
-44.5285 893.593
132.306 751.964
166.121 713.795
282.712 554.772
157.917 517.052
418.765 670.721
85.106 295.143
110.243 730.387
123.825 595.691
351.49 774.671
333.48 568.857
344.117 429.198
149.85 652.591
375.204 819.933
93.289 771.755
121.562 854.015
295.102 672.47
417.736 573.966
377.062 823.55
126.916 1124.68
108.849 464.385
239.013 637.445
385.382 741.93
201.894 811.391
23.8653 796.919
152.853 663.355
213.332 829.084
489.79 794.334
366.446 753.563
231.796 576.148
421.184 739.28
-378.597 607.234
148.482 551.859
563.99 858.098
189.648 961.752
381.758 607.646
-220.848 665.486
131.867 859.844
213.527 741.415
304.393 514.847
143.118 671.122
547.631 614.366
