6	71
6	72
6	73
6	74
6	75
6	76
6	77
6	78
6	79
6	80
6	81
6	82
6	83
6	84
6	85
6	86
6	87
6	88
6	89
6	90
6	91
6	92
6	3012553
7	8
7	11
7	13
7	1091
7	1093
7	1095
7	1101
7	6720
7	9068
7	9069
7	9070
7	9071
7	9072
7	9073
7	9074
7	9075
7	9076
7	9077
7	9078
7	9079
8	9
8	11
8	13
8	1087
8	1088
8	1090
8	1091
8	1092
8	1093
8	1094
8	1095
8	1097
8	1098
8	1099
8	1100
8	1101
8	1102
8	1103
8	1104
8	1105
8	1106
8	1107
8	1109
8	1110
8	6667
8	6668
8	6671
8	6723
8	9071
8	26642
8	26643
8	26644
8	26645
8	26646
8	26647
8	26648
8	26649
8	26650
8	26651
8	26652
8	26653
8	26654
8	26655
8	26656
8	26657
8	26658
8	26659
8	26660
8	26661
8	26662
8	26663
8	26664
8	26665
8	26666
8	26667
8	26668
8	26669
8	26670
8	26671
8	26672
8	26673
8	26674
8	26675
8	26676
8	26677
8	26678
8	26679
8	26680
9	10
9	11
9	1091
9	1096
9	5443
9	5464
9	5469
9	5490
9	5513
9	5529
9	5535
9	5536
9	5537
9	5538
9	5539
9	5540
9	5541
9	5542
9	5543
9	5544
9	5545
9	5546
9	5547
9	5548
9	5549
9	5550
9	5551
9	5552
9	5553
9	5554
9	5555
9	5556
9	5557
9	5558
9	5559
9	5560
9	5561
9	5562
9	5563
9	5564
9	5565
9	5566
9	5567
9	5568
9	5569
9	5570
9	5571
10	11
10	1091
10	1102
10	1107
10	5539
10	20312
10	20313
10	20314
10	20315
10	20316
11	13
11	1093
11	5539
11	5560
11	6718
11	6719
11	6720
11	6721
11	6722
11	6723
13	1087
13	1088
13	1089
13	1090
13	1091
13	1092
13	1093
13	1094
13	1095
13	1096
13	1097
13	1098
13	1099
13	1100
13	1101
13	1102
13	1103
13	1104
13	1105
13	1106
13	1107
13	1108
13	1109
13	1110
15	2817
15	2818
15	2819
15	2820
15	2821
15	2822
15	2823
15	2824
15	2825
15	2826
15	2827
15	2828
15	2829
15	2830
15	2831
15	2832
15	2833
15	2834
15	2835
15	2836
15	2837
15	2838
15	2839
15	2840
15	2841
15	2842
15	2843
15	2844
15	2845
15	2846
15	2847
15	2848
15	159503
15	162586
15	2420723
60	72
60	88
60	173
60	174
60	175
60	176
60	177
60	178
60	179
60	180
60	2014777
62	67
62	74
62	81
62	175
62	619
62	653
62	738
62	784
62	977
62	978
62	979
62	980
62	981
62	982
62	983
62	984
62	985
62	986
62	987
62	988
62	989
62	990
62	991
62	992
62	993
62	994
62	995
62	996
62	997
62	998
62	999
62	1000
62	1001
62	1002
62	1003
62	1004
62	1005
62	1006
62	1007
62	1008
62	1009
62	1010
62	1011
62	1012
62	1013
62	1014
62	1015
62	1016
62	1017
62	1018
62	1019
62	1020
62	1021
62	1022
62	1023
62	1024
62	1025
62	1026
62	1027
62	1028
62	1029
62	1030
62	1031
62	1032
62	1033
62	1034
62	1035
62	1036
62	1037
62	1038
62	1039
62	1040
62	1041
62	1042
62	1043
62	1044
62	1045
62	1046
62	1047
62	1048
62	1049
62	1050
62	1051
62	1052
62	1053
62	1054
62	1055
62	1056
62	1057
62	1058
62	1059
62	1060
62	1061
62	1062
62	1063
62	1064
62	1065
62	1066
62	1067
62	1068
62	1069
62	1070
62	1071
62	1072
62	1073
62	1074
62	1075
62	1076
62	1077
62	1078
62	1079
62	1080
62	1081
62	1082
62	1083
62	1084
62	1085
62	1086
63	67
63	72
63	81
63	619
63	643
63	647
63	648
63	649
63	650
63	651
63	652
63	653
63	654
63	655
63	656
63	657
63	658
63	659
63	660
63	661
63	662
63	663
63	664
63	665
63	666
63	667
63	668
63	669
63	670
63	671
63	672
63	673
63	674
63	675
63	676
63	677
63	678
63	679
63	680
63	681
63	682
63	683
63	684
63	685
63	686
63	687
63	688
63	689
63	690
63	691
63	692
63	693
63	694
63	695
63	696
63	697
63	698
63	699
63	700
63	701
63	702
63	703
63	704
63	705
63	706
63	707
63	708
67	68
67	72
67	74
67	80
67	81
67	89
67	180
67	190
67	211
67	219
67	234
67	619
67	627
67	675
67	814
67	990
67	1002
67	1012
67	1016
67	1045
67	1056
67	1059
67	1159
67	1194
67	1413
67	1419
67	1441
67	2223
67	3155
67	3156
67	3157
67	3158
67	3159
67	3160
67	3161
67	3162
67	3163
67	3164
67	3165
67	3166
67	3167
67	3168
67	3169
67	3170
67	3171
67	3172
67	3173
67	3174
67	3175
67	3176
67	3177
67	3178
67	3179
67	2399526
74	173
74	175
74	180
74	619
74	627
74	652
74	677
74	678
74	777
74	789
74	791
74	795
74	808
74	822
74	844
74	845
74	847
74	848
74	851
74	874
74	878
74	986
74	990
74	991
74	1003
74	1006
74	1016
74	1026
74	1037
74	1048
74	1059
74	1073
74	1078
74	1084
74	1158
74	1162
74	1194
74	1411
74	1413
74	1419
74	3023
74	3044
74	3046
74	3161
74	3162
74	3163
74	3168
74	4111
74	4115
74	4126
74	4197
74	4210
74	4261
74	4401
74	4402
74	4403
74	4404
74	4405
74	4406
74	4407
74	4408
74	4409
74	4410
74	4411
74	4412
74	4413
74	4414
74	4415
74	4416
74	4417
74	4418
74	4419
74	4420
74	4421
74	4422
74	4423
74	4424
74	4425
74	4426
74	4427
74	4428
74	4429
74	4430
74	4431
74	4432
74	4433
74	4434
74	4435
74	4436
74	4437
74	4438
74	4439
74	4440
74	4441
74	4442
74	4443
74	4444
74	4445
74	4446
74	4447
74	4448
74	4449
74	4450
74	4451
74	4452
74	4453
74	4454
74	4455
74	4456
74	4457
74	4458
74	4459
74	4460
74	4461
74	4462
74	4463
74	4464
74	4465
74	4466
74	4467
74	4468
74	4469
74	4470
74	4471
74	4472
74	4473
74	4474
74	4475
74	4476
74	4477
74	4478
74	4479
74	4480
74	4481
74	4482
74	4483
74	4484
74	4485
74	4486
74	4487
74	4488
74	4489
74	4490
74	4491
74	4492
74	4493
74	4494
74	4495
74	4496
74	4497
74	4498
74	4499
74	4500
74	4501
74	4502
74	4503
74	4504
74	4505
74	4506
74	4507
74	4508
74	4509
74	4510
74	4511
74	4512
74	4513
74	4514
74	4515
74	4516
74	4517
74	4518
74	4519
74	4520
74	4521
74	4522
74	4523
74	4524
74	4525
74	4526
74	4527
74	4528
74	4529
74	4530
74	4531
74	4532
74	4533
74	4534
74	4535
74	4536
74	4537
74	4538
74	4539
74	4540
74	4541
74	4542
74	4543
74	4544
74	4545
74	4546
74	4547
74	4548
74	4549
74	4550
74	4551
74	4552
74	4553
74	4554
74	4555
74	231949
74	231950
74	237245
81	173
81	177
81	180
81	617
81	618
81	619
81	620
81	621
81	622
81	623
81	626
81	628
81	630
81	675
81	677
81	678
81	791
81	798
81	802
81	1003
81	1026
81	1194
81	2655
81	2656
81	2657
81	2658
81	2659
81	2660
81	2661
81	2662
81	2663
81	2664
81	2665
81	2666
81	2667
81	2668
81	2669
81	2670
81	2671
81	2672
81	2673
81	2674
81	2675
81	2676
